"assay"	"Sample.Name"	"pool"	"dil"	"run"	"rep"	"CT"
"Assay03"	"2"	3	7	8	6	32.5530014038086
"Assay03"	"2"	3	7	8	6	32.0999984741211
"Assay03"	"2"	3	8	8	6	40
"Assay03"	"2"	3	8	8	6	40
"Assay03"	"2"	3	1	8	7	25.7469997406006
"Assay03"	"2"	3	1	8	7	25.8640003204346
"Assay03"	"2"	3	2	8	7	26.7169990539551
"Assay03"	"2"	3	2	8	7	26.5030002593994
"Assay03"	"2"	3	3	8	7	28.011999130249
"Assay03"	"2"	3	3	8	7	27.9669990539551
"Assay03"	"2"	3	4	8	7	28.5769996643066
"Assay03"	"2"	3	4	8	7	28.7880001068115
"Assay03"	"2"	3	5	8	7	29.1040000915527
"Assay03"	"2"	3	5	8	7	29.1599998474121
"Assay03"	"2"	3	6	8	7	30.3470001220703
"Assay03"	"2"	3	6	8	7	30.0869998931885
"Assay03"	"2"	3	7	8	7	30.8269996643066
"Assay03"	"2"	3	7	8	7	31.1189994812012
"Assay03"	"2"	3	8	8	7	40
"Assay03"	"2"	3	8	8	7	38.5629997253418
"Assay03"	"2"	1	1	9	1	25.011999130249
"Assay03"	"2"	1	1	9	1	25.2859992980957
"Assay03"	"2"	1	2	9	1	26.2630004882812
"Assay03"	"2"	1	2	9	1	26.3199996948242
"Assay03"	"2"	1	3	9	1	28.0349998474121
"Assay03"	"2"	1	3	9	1	27.9979991912842
"Assay03"	"2"	1	4	9	1	28.5160007476807
"Assay03"	"2"	1	4	9	1	28.4829998016357
"Assay03"	"2"	1	5	9	1	30.3549995422363
"Assay03"	"2"	1	5	9	1	30.1560001373291
"Assay03"	"2"	1	6	9	1	31.9009990692139
"Assay03"	"2"	1	6	9	1	31.4580001831055
"Assay03"	"2"	1	7	9	1	32.0810012817383
"Assay03"	"2"	1	7	9	1	31.636999130249
"Assay03"	"2"	1	8	9	1	32.6539993286133
"Assay03"	"2"	1	8	9	1	32.4690017700195
"Assay03"	"2"	1	1	9	2	25.2730007171631
"Assay03"	"2"	1	1	9	2	25.4570007324219
"Assay03"	"2"	1	2	9	2	26.6499996185303
"Assay03"	"2"	1	2	9	2	26.4829998016357
"Assay03"	"2"	1	3	9	2	27.9589996337891
"Assay03"	"2"	1	3	9	2	27.8449993133545
"Assay03"	"2"	1	4	9	2	28.8449993133545
"Assay03"	"2"	1	4	9	2	28.9720001220703
"Assay03"	"2"	1	5	9	2	28.9570007324219
"Assay03"	"2"	1	5	9	2	29.1830005645752
"Assay03"	"2"	1	6	9	2	30.9029998779297
"Assay03"	"2"	1	6	9	2	30.7980003356934
"Assay03"	"2"	1	7	9	2	33.3330001831055
"Assay03"	"2"	1	7	9	2	34.4659996032715
"Assay03"	"2"	1	8	9	2	40
"Assay03"	"2"	1	8	9	2	40
"Assay03"	"2"	1	1	9	3	25.375
"Assay03"	"2"	1	1	9	3	25.4720001220703
"Assay03"	"2"	1	2	9	3	26.7269992828369
"Assay03"	"2"	1	2	9	3	26.7509994506836
"Assay03"	"2"	1	3	9	3	27.693000793457
"Assay03"	"2"	1	3	9	3	27.8770008087158
"Assay03"	"2"	1	4	9	3	28.7709999084473
"Assay03"	"2"	1	4	9	3	29.0189990997314
"Assay03"	"2"	1	5	9	3	29.2409992218018
"Assay03"	"2"	1	5	9	3	29.2770004272461
"Assay03"	"2"	1	6	9	3	40
"Assay03"	"2"	1	6	9	3	40
"Assay03"	"2"	1	7	9	3	32.7999992370605
"Assay03"	"2"	1	7	9	3	33.2169990539551
"Assay03"	"2"	1	8	9	3	33.1959991455078
"Assay03"	"2"	1	8	9	3	33.1150016784668
"Assay03"	"2"	1	1	9	4	25.492000579834
"Assay03"	"2"	1	1	9	4	25.7779998779297
"Assay03"	"2"	1	2	9	4	26.9340000152588
"Assay03"	"2"	1	2	9	4	26.9820003509521
"Assay03"	"2"	1	3	9	4	27.8549995422363
"Assay03"	"2"	1	3	9	4	27.8250007629395
"Assay03"	"2"	1	4	9	4	29.1019992828369
"Assay03"	"2"	1	4	9	4	28.621000289917
"Assay03"	"2"	1	5	9	4	30.9589996337891
"Assay03"	"2"	1	5	9	4	30.8689994812012
"Assay03"	"2"	1	6	9	4	31.943000793457
"Assay03"	"2"	1	6	9	4	31.3360004425049
"Assay03"	"2"	1	7	9	4	32.9830017089844
"Assay03"	"2"	1	7	9	4	32.6209983825684
"Assay03"	"2"	1	8	9	4	31.9009990692139
"Assay03"	"2"	1	8	9	4	31.9890003204346
"Assay03"	"2"	1	1	9	5	25.5359992980957
"Assay03"	"2"	1	1	9	5	25.5979995727539
"Assay03"	"2"	1	2	9	5	26.636999130249
"Assay03"	"2"	1	2	9	5	27.0139999389648
"Assay03"	"2"	1	3	9	5	27.6700000762939
"Assay03"	"2"	1	3	9	5	27.4330005645752
"Assay03"	"2"	1	4	9	5	28.3120002746582
"Assay03"	"2"	1	4	9	5	28.3470001220703
"Assay03"	"2"	1	5	9	5	30.3770008087158
"Assay03"	"2"	1	5	9	5	30.4209995269775
"Assay03"	"2"	1	6	9	5	31.1399993896484
"Assay03"	"2"	1	6	9	5	31.1089992523193
"Assay03"	"2"	1	7	9	5	33.3409996032715
"Assay03"	"2"	1	7	9	5	33.0620002746582
"Assay03"	"2"	1	8	9	5	32.8250007629395
"Assay03"	"2"	1	8	9	5	33.132999420166
"Assay03"	"2"	1	1	9	6	25.6949996948242
"Assay03"	"2"	1	1	9	6	25.7840003967285
"Assay03"	"2"	1	2	9	6	26.4689998626709
"Assay03"	"2"	1	2	9	6	26.4969997406006
"Assay03"	"2"	1	3	9	6	27.9090003967285
"Assay03"	"2"	1	3	9	6	27.6620006561279
"Assay03"	"2"	1	4	9	6	28.5930004119873
"Assay03"	"2"	1	4	9	6	28.6089992523193
"Assay03"	"2"	1	5	9	6	30.2980003356934
"Assay03"	"2"	1	5	9	6	30.0869998931885
"Assay03"	"2"	1	6	9	6	30.693000793457
"Assay03"	"2"	1	6	9	6	30.3040008544922
"Assay03"	"2"	1	7	9	6	31.5310001373291
"Assay03"	"2"	1	7	9	6	31.7880001068115
"Assay03"	"2"	1	8	9	6	40
"Assay03"	"2"	1	8	9	6	40
"Assay03"	"2"	1	1	9	7	25.693000793457
"Assay03"	"2"	1	1	9	7	25.9740009307861
"Assay03"	"2"	1	2	9	7	27.0599994659424
"Assay03"	"2"	1	2	9	7	27.0659999847412
"Assay03"	"2"	1	3	9	7	27.9669990539551
"Assay03"	"2"	1	3	9	7	27.9820003509521
"Assay03"	"2"	1	4	9	7	28.6319999694824
"Assay03"	"2"	1	4	9	7	28.8479995727539
"Assay03"	"2"	1	5	9	7	29.7670001983643
"Assay03"	"2"	1	5	9	7	29.7290000915527
"Assay03"	"2"	1	6	9	7	31.0419998168945
"Assay03"	"2"	1	6	9	7	31.1229991912842
"Assay03"	"2"	1	7	9	7	32.1150016784668
"Assay03"	"2"	1	7	9	7	32.4700012207031
"Assay03"	"2"	1	8	9	7	33.4609985351562
"Assay03"	"2"	1	8	9	7	33.8769989013672
"Assay03"	"2"	2	1	9	1	26.2099990844727
"Assay03"	"2"	2	1	9	1	26.2759990692139
"Assay03"	"2"	2	2	9	1	27.7940006256104
"Assay03"	"2"	2	2	9	1	27.9340000152588
"Assay03"	"2"	2	3	9	1	28.2730007171631
"Assay03"	"2"	2	3	9	1	28.4689998626709
"Assay03"	"2"	2	4	9	1	29.19700050354
"Assay03"	"2"	2	4	9	1	29.1459999084473
"Assay03"	"2"	2	5	9	1	30.3299999237061
"Assay03"	"2"	2	5	9	1	30.5820007324219
"Assay03"	"2"	2	6	9	1	31.0779991149902
"Assay03"	"2"	2	6	9	1	31.6149997711182
"Assay03"	"2"	2	7	9	1	31.576000213623
"Assay03"	"2"	2	7	9	1	31.7469997406006
"Assay03"	"2"	2	8	9	1	32.4560012817383
"Assay03"	"2"	2	8	9	1	32.3400001525879
"Assay03"	"2"	2	1	9	2	26.632999420166
"Assay03"	"2"	2	1	9	2	26.4710006713867
"Assay03"	"2"	2	2	9	2	27.2810001373291
"Assay03"	"2"	2	2	9	2	27.6399993896484
"Assay03"	"2"	2	3	9	2	28.9409999847412
"Assay03"	"2"	2	3	9	2	28.8619995117188
"Assay03"	"2"	2	4	9	2	28.8959999084473
"Assay03"	"2"	2	4	9	2	28.8229999542236
"Assay03"	"2"	2	5	9	2	30.1009998321533
"Assay03"	"2"	2	5	9	2	30.1940002441406
"Assay03"	"2"	2	6	9	2	31.2840003967285
"Assay03"	"2"	2	6	9	2	30.7929992675781
"Assay03"	"2"	2	7	9	2	40
"Assay03"	"2"	2	7	9	2	40
"Assay03"	"2"	2	8	9	2	40
"Assay03"	"2"	2	8	9	2	40
"Assay03"	"2"	2	1	9	3	26.1539993286133
"Assay03"	"2"	2	1	9	3	26.363000869751
"Assay03"	"2"	2	2	9	3	27.4589996337891
"Assay03"	"2"	2	2	9	3	27.5709991455078
"Assay03"	"2"	2	3	9	3	28.0949993133545
"Assay03"	"2"	2	3	9	3	28.2390003204346
"Assay03"	"2"	2	4	9	3	30.4090003967285
"Assay03"	"2"	2	4	9	3	30.3040008544922
"Assay03"	"2"	2	6	9	3	30.7070007324219
"Assay03"	"2"	2	6	9	3	31.0990009307861
"Assay03"	"2"	2	7	9	3	40
"Assay03"	"2"	2	7	9	3	40
"Assay03"	"2"	2	8	9	3	40
"Assay03"	"2"	2	8	9	3	40
"Assay03"	"2"	2	1	9	4	26.6650009155273
"Assay03"	"2"	2	1	9	4	26.7830009460449
"Assay03"	"2"	2	2	9	4	27.7259998321533
"Assay03"	"2"	2	2	9	4	27.6940002441406
"Assay03"	"2"	2	3	9	4	29.0879993438721
"Assay03"	"2"	2	3	9	4	29.1490001678467
"Assay03"	"2"	2	4	9	4	29.6140003204346
"Assay03"	"2"	2	4	9	4	29.7830009460449
"Assay03"	"2"	2	5	9	3	30.1660003662109
"Assay03"	"2"	2	5	9	3	30.3719997406006
"Assay03"	"2"	2	6	9	4	31.8810005187988
"Assay03"	"2"	2	6	9	4	32.0250015258789
"Assay03"	"2"	2	7	9	4	33.8880004882812
"Assay03"	"2"	2	7	9	4	33.648998260498
"Assay03"	"2"	2	8	9	4	40
"Assay03"	"2"	2	8	9	4	40
"Assay03"	"2"	2	1	9	5	26.2189998626709
"Assay03"	"2"	2	1	9	5	26.3519992828369
"Assay03"	"2"	2	2	9	5	27.7450008392334
"Assay03"	"2"	2	2	9	5	27.7749996185303
"Assay03"	"2"	2	3	9	5	29.6529998779297
"Assay03"	"2"	2	3	9	5	29.6919994354248
"Assay03"	"2"	2	4	9	5	29.5739994049072
"Assay03"	"2"	2	4	9	5	29.3950004577637
"Assay03"	"2"	2	5	9	4	30.0839996337891
"Assay03"	"2"	2	5	9	4	30.30299949646
"Assay03"	"2"	2	6	9	5	31.2600002288818
"Assay03"	"2"	2	6	9	5	31.2240009307861
"Assay03"	"2"	2	7	9	5	33.2019996643066
"Assay03"	"2"	2	7	9	5	33.1459999084473
"Assay03"	"2"	2	8	9	5	33.976001739502
"Assay03"	"2"	2	8	9	5	33.4179992675781
"Assay03"	"2"	2	1	9	6	26.6650009155273
"Assay03"	"2"	2	1	9	6	26.5750007629395
"Assay03"	"2"	2	2	9	6	28.3040008544922
"Assay03"	"2"	2	2	9	6	28.0750007629395
"Assay03"	"2"	2	3	9	6	28.5130004882812
"Assay03"	"2"	2	3	9	6	28.7129993438721
"Assay03"	"2"	2	4	9	6	29.2119998931885
"Assay03"	"2"	2	4	9	6	29.0869998931885
"Assay03"	"2"	2	5	9	5	30.1860008239746
"Assay03"	"2"	2	5	9	5	30.5949993133545
"Assay03"	"2"	2	6	9	6	32.9370002746582
"Assay03"	"2"	2	6	9	6	33.0960006713867
"Assay03"	"2"	2	7	9	6	40
"Assay03"	"2"	2	7	9	6	40
"Assay03"	"2"	2	8	9	6	40
"Assay03"	"2"	2	8	9	6	40
"Assay03"	"2"	2	1	9	7	26.5109996795654
"Assay03"	"2"	2	1	9	7	26.7210006713867
"Assay03"	"2"	2	2	9	7	27.9479999542236
"Assay03"	"2"	2	2	9	7	27.923999786377
"Assay03"	"2"	2	3	9	7	29.0860004425049
"Assay03"	"2"	2	3	9	7	29.1060009002686
"Assay03"	"2"	2	4	9	7	30.4419994354248
"Assay03"	"2"	2	4	9	7	30.5769996643066
"Assay03"	"2"	2	5	9	6	34.3800010681152
"Assay03"	"2"	2	5	9	6	33.6180000305176
"Assay03"	"2"	2	6	9	7	32.6689987182617
"Assay03"	"2"	2	6	9	7	32.8050003051758
"Assay03"	"2"	2	7	9	7	33.2960014343262
"Assay03"	"2"	2	7	9	7	33.1759986877441
"Assay03"	"2"	2	8	9	7	40
"Assay03"	"2"	2	8	9	7	40
"Assay03"	"2"	3	1	9	1	26.0090007781982
"Assay03"	"2"	3	1	9	1	25.9440002441406
"Assay03"	"2"	3	2	9	1	26.5139999389648
"Assay03"	"2"	3	2	9	1	26.7779998779297
"Assay03"	"2"	3	3	9	1	28.4300003051758
"Assay03"	"2"	3	3	9	1	28.4150009155273
"Assay03"	"2"	3	4	9	1	28.8050003051758
"Assay03"	"2"	3	4	9	1	28.8400001525879
"Assay03"	"2"	3	5	9	1	29.951000213623
"Assay03"	"2"	3	5	9	1	30.0130004882812
"Assay03"	"2"	3	6	9	1	31.6439990997314
"Assay03"	"2"	3	6	9	1	31.7560005187988
"Assay03"	"2"	3	7	9	1	33.8370018005371
"Assay03"	"2"	3	7	9	1	34.351001739502
"Assay03"	"2"	3	8	9	1	38.314998626709
"Assay03"	"2"	3	8	9	1	40
"Assay03"	"2"	3	1	9	2	26.1140003204346
"Assay03"	"2"	3	1	9	2	26.3719997406006
"Assay03"	"2"	3	2	9	2	27.253999710083
"Assay03"	"2"	3	2	9	2	27.1669998168945
"Assay03"	"2"	3	3	9	2	27.8519992828369
"Assay03"	"2"	3	3	9	2	28.0009994506836
"Assay03"	"2"	3	4	9	2	29.2199993133545
"Assay03"	"2"	3	4	9	2	29.5310001373291
"Assay03"	"2"	3	5	9	2	30.5330009460449
"Assay03"	"2"	3	5	9	2	30.7840003967285
"Assay03"	"2"	3	6	9	2	30.8530006408691
"Assay03"	"2"	3	6	9	2	30.9850006103516
"Assay03"	"2"	3	7	9	2	31.8770008087158
"Assay03"	"2"	3	7	9	2	32.1269989013672
"Assay03"	"2"	3	8	9	2	40
"Assay03"	"2"	3	8	9	2	40
"Assay03"	"2"	3	1	9	3	25.9330005645752
"Assay03"	"2"	3	1	9	3	26.2059993743896
"Assay03"	"2"	3	2	9	3	26.806999206543
"Assay03"	"2"	3	2	9	3	26.9850006103516
"Assay03"	"2"	3	3	9	3	28.0060005187988
"Assay03"	"2"	3	3	9	3	28.25
"Assay03"	"2"	3	4	9	3	29.2070007324219
"Assay03"	"2"	3	4	9	3	29.1259994506836
"Assay03"	"2"	3	5	9	3	30.25
"Assay03"	"2"	3	5	9	3	30.492000579834
"Assay03"	"2"	3	6	9	3	31.0359992980957
"Assay03"	"2"	3	6	9	3	30.6809997558594
"Assay03"	"2"	3	7	9	3	31.8360004425049
"Assay03"	"2"	3	7	9	3	31.5909996032715
"Assay03"	"2"	3	8	9	3	32.2229995727539
"Assay03"	"2"	3	8	9	3	32.3610000610352
"Assay03"	"2"	3	1	9	4	25.9360008239746
"Assay03"	"2"	3	1	9	4	26.2129993438721
"Assay03"	"2"	3	2	9	4	26.9869995117188
"Assay03"	"2"	3	2	9	4	27.0520000457764
"Assay03"	"2"	3	3	9	4	28.1089992523193
"Assay03"	"2"	3	3	9	4	28.1100006103516
"Assay03"	"2"	3	4	9	4	28.9400005340576
"Assay03"	"2"	3	4	9	4	28.9599990844727
"Assay03"	"2"	3	5	9	4	29.431999206543
"Assay03"	"2"	3	5	9	4	29.5839996337891
"Assay03"	"2"	3	6	9	4	32.0870018005371
"Assay03"	"2"	3	6	9	4	31.7040004730225
"Assay03"	"2"	3	7	9	4	32.851001739502
"Assay03"	"2"	3	7	9	4	32.6879997253418
"Assay03"	"2"	3	8	9	4	40
"Assay03"	"2"	3	8	9	4	40
"Assay03"	"2"	3	1	9	5	26.1100006103516
"Assay03"	"2"	3	1	9	5	26.1270008087158
"Assay03"	"2"	3	2	9	5	27.0419998168945
"Assay03"	"2"	3	2	9	5	27.2329998016357
"Assay03"	"2"	3	3	9	5	28.0769996643066
"Assay03"	"2"	3	3	9	5	28.0610008239746
"Assay03"	"2"	3	4	9	5	29.3929996490479
"Assay03"	"2"	3	4	9	5	29.4109992980957
"Assay03"	"2"	3	5	9	5	30.0359992980957
"Assay03"	"2"	3	5	9	5	30.1450004577637
"Assay03"	"2"	3	6	9	5	31.0249996185303
"Assay03"	"2"	3	6	9	5	31.2749996185303
"Assay03"	"2"	3	7	9	5	33.2929992675781
"Assay03"	"2"	3	7	9	5	33.5499992370605
"Assay03"	"2"	3	8	9	5	40
"Assay03"	"2"	3	8	9	5	40
"Assay03"	"2"	3	1	9	6	26.0179996490479
"Assay03"	"2"	3	1	9	6	26.4300003051758
"Assay03"	"2"	3	2	9	6	27.1539993286133
"Assay03"	"2"	3	2	9	6	27.1849994659424
"Assay03"	"2"	3	3	9	6	28.3040008544922
"Assay03"	"2"	3	3	9	6	28.3610000610352
"Assay03"	"2"	3	4	9	6	29.2019996643066
"Assay03"	"2"	3	4	9	6	29.2310009002686
"Assay03"	"2"	3	5	9	6	30.6229991912842
"Assay03"	"2"	3	5	9	6	30.9190006256104
"Assay03"	"2"	3	6	9	6	31.451000213623
"Assay03"	"2"	3	6	9	6	31.7849998474121
"Assay03"	"2"	3	7	9	6	32.8450012207031
"Assay03"	"2"	3	7	9	6	33.064998626709
"Assay03"	"2"	3	8	9	6	37.882999420166
"Assay03"	"2"	3	8	9	6	38.2350006103516
"Assay03"	"2"	3	1	9	7	26.0270004272461
"Assay03"	"2"	3	1	9	7	26.1490001678467
"Assay03"	"2"	3	2	9	7	27.1110000610352
"Assay03"	"2"	3	2	9	7	27.0639991760254
"Assay03"	"2"	3	3	9	7	28.2339992523193
"Assay03"	"2"	3	3	9	7	28.2900009155273
"Assay03"	"2"	3	4	9	7	29.6200008392334
"Assay03"	"2"	3	4	9	7	29.5809993743896
"Assay03"	"2"	3	5	9	7	31.2859992980957
"Assay03"	"2"	3	5	9	7	31.8229999542236
"Assay03"	"2"	3	6	9	7	31.8419990539551
"Assay03"	"2"	3	6	9	7	31.3740005493164
"Assay03"	"2"	3	7	9	7	31.4489994049072
"Assay03"	"2"	3	7	9	7	31.4759998321533
"Assay03"	"2"	3	8	9	7	40
"Assay03"	"2"	3	8	9	7	40
"Assay04"	"3"	1	1	10	1	28.4990005493164
"Assay04"	"3"	1	1	10	1	28.5410003662109
"Assay04"	"3"	1	2	10	1	29.9969997406006
"Assay04"	"3"	1	2	10	1	30.0550003051758
"Assay04"	"3"	1	3	10	1	30.8509998321533
"Assay04"	"3"	1	3	10	1	31.0400009155273
"Assay04"	"3"	1	4	10	1	34.3450012207031
"Assay04"	"3"	1	4	10	1	33.693000793457
"Assay04"	"3"	1	5	10	1	34.1860008239746
"Assay04"	"3"	1	5	10	1	33.6269989013672
"Assay04"	"3"	1	6	10	1	34.9329986572266
"Assay04"	"3"	1	6	10	1	34.5730018615723
"Assay04"	"3"	1	7	10	1	38.0349998474121
"Assay04"	"3"	1	7	10	1	37.6240005493164
"Assay04"	"3"	1	8	10	1	37.5219993591309
"Assay04"	"3"	1	8	10	1	37.9529991149902
"Assay04"	"3"	1	1	10	2	29.8139991760254
"Assay04"	"3"	1	1	10	2	29.378999710083
"Assay04"	"3"	1	2	10	2	30.3250007629395
"Assay04"	"3"	1	2	10	2	30.3579998016357
"Assay04"	"3"	1	3	10	2	32.8660011291504
"Assay04"	"3"	1	3	10	2	32.3419990539551
"Assay04"	"3"	1	4	10	2	34.7980003356934
"Assay04"	"3"	1	4	10	2	36.7859992980957
"Assay04"	"3"	1	5	10	2	35.3549995422363
"Assay04"	"3"	1	5	10	2	36.9199981689453
"Assay04"	"3"	1	6	10	2	36.5509986877441
"Assay04"	"3"	1	6	10	2	35.6879997253418
"Assay04"	"3"	1	7	10	2	36.0810012817383
"Assay04"	"3"	1	7	10	2	36.617000579834
"Assay04"	"3"	1	8	10	2	37.2540016174316
"Assay04"	"3"	1	8	10	2	37.8790016174316
"Assay04"	"3"	1	1	10	3	29.3360004425049
"Assay04"	"3"	1	1	10	3	29.1100006103516
"Assay04"	"3"	1	2	10	3	29.9249992370605
"Assay04"	"3"	1	2	10	3	30.4519996643066
"Assay04"	"3"	1	3	10	3	32.8680000305176
"Assay04"	"3"	1	3	10	3	33.1360015869141
"Assay04"	"3"	1	4	10	3	34.6199989318848
"Assay04"	"3"	1	4	10	3	34.681999206543
"Assay04"	"3"	1	5	10	3	36.4690017700195
"Assay04"	"3"	1	5	10	3	34.818000793457
"Assay04"	"3"	1	6	10	3	39.6629981994629
"Assay04"	"3"	1	6	10	3	39.2130012512207
"Assay04"	"3"	1	7	10	3	36.3559989929199
"Assay04"	"3"	1	7	10	3	36.3569984436035
"Assay04"	"3"	1	8	10	3	37.3950004577637
"Assay04"	"3"	1	8	10	3	37.3650016784668
"Assay04"	"3"	1	1	10	4	29.8059997558594
"Assay04"	"3"	1	1	10	4	30.117000579834
"Assay04"	"3"	1	2	10	4	30.6979999542236
"Assay04"	"3"	1	2	10	4	30.82200050354
"Assay04"	"3"	1	3	10	4	31.9780006408691
"Assay04"	"3"	1	3	10	4	31.9549999237061
"Assay04"	"3"	1	4	10	4	37.2879981994629
"Assay04"	"3"	1	4	10	4	34.8300018310547
"Assay04"	"3"	1	5	10	4	39.451000213623
"Assay04"	"3"	1	5	10	4	36.9529991149902
"Assay04"	"3"	1	6	10	4	38.5069999694824
"Assay04"	"3"	1	6	10	4	38.6030006408691
"Assay04"	"3"	1	7	10	4	38.560001373291
"Assay04"	"3"	1	7	10	4	40
"Assay04"	"3"	1	8	10	4	40
"Assay04"	"3"	1	8	10	4	39.8779983520508
"Assay04"	"3"	1	1	10	5	30.0869998931885
"Assay04"	"3"	1	1	10	5	29.6679992675781
"Assay04"	"3"	1	2	10	5	30.5900001525879
"Assay04"	"3"	1	2	10	5	30.4060001373291
"Assay04"	"3"	1	3	10	5	31.6319999694824
"Assay04"	"3"	1	3	10	5	32.1889991760254
"Assay04"	"3"	1	4	10	5	35.5900001525879
"Assay04"	"3"	1	4	10	5	35.6240005493164
"Assay04"	"3"	1	5	10	5	35.9679985046387
"Assay04"	"3"	1	5	10	5	34.8370018005371
"Assay04"	"3"	1	6	10	5	35.8680000305176
"Assay04"	"3"	1	6	10	5	35.9290008544922
"Assay04"	"3"	1	7	10	5	37.640998840332
"Assay04"	"3"	1	7	10	5	38.556999206543
"Assay04"	"3"	1	8	10	5	38.2910003662109
"Assay04"	"3"	1	8	10	5	40
"Assay04"	"3"	1	1	10	6	29.4829998016357
"Assay04"	"3"	1	1	10	6	29.3859996795654
"Assay04"	"3"	1	2	10	6	30.9780006408691
"Assay04"	"3"	1	2	10	6	30.5189990997314
"Assay04"	"3"	1	3	10	6	32.4949989318848
"Assay04"	"3"	1	3	10	6	32.2809982299805
"Assay04"	"3"	1	4	10	6	37.7569999694824
"Assay04"	"3"	1	4	10	6	38.2669982910156
"Assay04"	"3"	1	5	10	6	37.2669982910156
"Assay04"	"3"	1	5	10	6	36.117000579834
"Assay04"	"3"	1	6	10	6	39.8730010986328
"Assay04"	"3"	1	6	10	6	39.734001159668
"Assay04"	"3"	1	7	10	6	40
"Assay04"	"3"	1	7	10	6	40
"Assay04"	"3"	1	8	10	6	40
"Assay04"	"3"	1	8	10	6	40
"Assay04"	"3"	1	1	10	7	29.4190006256104
"Assay04"	"3"	1	1	10	7	29.613000869751
"Assay04"	"3"	1	2	10	7	29.9810009002686
"Assay04"	"3"	1	2	10	7	30.576000213623
"Assay04"	"3"	1	3	10	7	34.5099983215332
"Assay04"	"3"	1	3	10	7	34.4669990539551
"Assay04"	"3"	1	4	10	7	34.632999420166
"Assay04"	"3"	1	4	10	7	34.9620018005371
"Assay04"	"3"	1	5	10	7	37.1609992980957
"Assay04"	"3"	1	5	10	7	36.8709983825684
"Assay04"	"3"	1	6	10	7	40
"Assay04"	"3"	1	6	10	7	40
"Assay04"	"3"	1	7	10	7	40
"Assay04"	"3"	1	7	10	7	40
"Assay04"	"3"	1	8	10	7	40
"Assay04"	"3"	1	8	10	7	40
"Assay04"	"3"	2	1	10	1	28.1499996185303
"Assay04"	"3"	2	1	10	1	28.4060001373291
"Assay04"	"3"	2	2	10	1	30.7150001525879
"Assay04"	"3"	2	2	10	1	30.6180000305176
"Assay04"	"3"	2	3	10	1	33.0830001831055
"Assay04"	"3"	2	3	10	1	32.7700004577637
"Assay04"	"3"	2	4	10	1	33.5009994506836
"Assay04"	"3"	2	4	10	1	33.273998260498
"Assay04"	"3"	2	5	10	1	36.2210006713867
"Assay04"	"3"	2	5	10	1	35.9700012207031
"Assay04"	"3"	2	6	10	1	37.943000793457
"Assay04"	"3"	2	6	10	1	38.2589988708496
"Assay04"	"3"	2	7	10	1	37.7680015563965
"Assay04"	"3"	2	7	10	1	40
"Assay04"	"3"	2	8	10	1	38.0050010681152
"Assay04"	"3"	2	8	10	1	38.7140007019043
"Assay04"	"3"	2	1	10	2	28.8659992218018
"Assay04"	"3"	2	1	10	2	28.9370002746582
"Assay04"	"3"	2	2	10	2	32.007999420166
"Assay04"	"3"	2	2	10	2	31.5459995269775
"Assay04"	"3"	2	3	10	2	34.3170013427734
"Assay04"	"3"	2	3	10	2	34.0929985046387
"Assay04"	"3"	2	4	10	2	34.1599998474121
"Assay04"	"3"	2	4	10	2	33.5390014648438
"Assay04"	"3"	2	5	10	2	36.7639999389648
"Assay04"	"3"	2	5	10	2	36.3390007019043
"Assay04"	"3"	2	6	10	2	38.5019989013672
"Assay04"	"3"	2	6	10	2	38.8390007019043
"Assay04"	"3"	2	7	10	2	40
"Assay04"	"3"	2	7	10	2	40
"Assay04"	"3"	2	8	10	2	40
"Assay04"	"3"	2	8	10	2	40
"Assay04"	"3"	2	1	10	3	28.5830001831055
"Assay04"	"3"	2	1	10	3	28.8460006713867
"Assay04"	"3"	2	2	10	3	29.3810005187988
"Assay04"	"3"	2	2	10	3	29.5690002441406
"Assay04"	"3"	2	3	10	3	31.5400009155273
"Assay04"	"3"	2	3	10	3	31.4029998779297
"Assay04"	"3"	2	4	10	3	34.0019989013672
"Assay04"	"3"	2	4	10	3	33.826000213623
"Assay04"	"3"	2	5	10	3	39.648998260498
"Assay04"	"3"	2	5	10	3	38.0190010070801
"Assay04"	"3"	2	6	10	3	38.9729995727539
"Assay04"	"3"	2	6	10	3	40
"Assay04"	"3"	2	7	10	3	40
"Assay04"	"3"	2	7	10	3	40
"Assay04"	"3"	2	8	10	3	40
"Assay04"	"3"	2	8	10	3	40
"Assay04"	"3"	2	1	10	4	29.5230007171631
"Assay04"	"3"	2	1	10	4	29.632999420166
"Assay04"	"3"	2	2	10	4	31.056999206543
"Assay04"	"3"	2	2	10	4	31.1310005187988
"Assay04"	"3"	2	3	10	4	32.1110000610352
"Assay04"	"3"	2	3	10	4	32.359001159668
"Assay04"	"3"	2	4	10	4	34.1689987182617
"Assay04"	"3"	2	4	10	4	34.2799987792969
"Assay04"	"3"	2	5	10	4	36.5730018615723
"Assay04"	"3"	2	5	10	4	35.7070007324219
"Assay04"	"3"	2	6	10	4	36.8769989013672
"Assay04"	"3"	2	6	10	4	37.6389999389648
"Assay04"	"3"	2	7	10	4	40
"Assay04"	"3"	2	7	10	4	40
"Assay04"	"3"	2	8	10	4	40
"Assay04"	"3"	2	8	10	4	40
"Assay04"	"3"	2	1	10	5	29.3589992523193
"Assay04"	"3"	2	1	10	5	28.9230003356934
"Assay04"	"3"	2	2	10	5	30.8419990539551
